src,dst
3247,3786
5578,5658
1417,6217
454,630
5174,6752
2267,4666
928,7028
545,1423
805,5769
4728,6073
2424,3247
1381,4563
3755,4286
2626,6446
5159,6330
876,1166
15,5274
494,4232
1933,6074
1817,4931
3048,4338
2674,2962
1925,3361
1869,4304
2391,7434
329,2995
591,2414
1006,3544
1960,5832
4345,6676
4476,6160
1316,6851
1334,1947
900,2814
1132,5931
4811,6588
1881,2663
1721,1746
2629,7607
4551,6621
6248,6478
3423,7598
431,3350
3845,5454
2029,3597
1933,3557
3530,5550
1891,2083
3544,7226
2028,7421
5455,5916
5011,6879
3977,6881
2300,2751
3854,4466
1531,3038
1102,3571
2654,5816
3437,5206
4671,5587
5646,7079
520,7600
1897,6341
3822,7352
280,3602
3221,3435
5876,7352
3136,5832
717,5110
1346,3039
3032,5866
2122,2300
951,2734
1795,4805
5127,7030
4033,4600
1234,2024
4809,6789
4676,5843
2067,3587
2556,3327
3641,4130
5218,5334
1817,4964
6483,7158
2213,3240
2371,4184
5902,7307
1262,6480
3279,4141
2707,5461
1987,2160
3337,7237
375,4738
567,3708
3095,4502
2562,3966
3450,5216
1795,4515
763,5403
732,7409
1126,3942
5314,6852
2978,4095
3554,6323
4280,5578
4328,5745
2596,5159
3948,6168
6684,7030
3127,5764
750,3855
2051,3127
3346,4992
1258,3574
175,7118
6049,6463
1635,2056
5770,6890
2823,3530
3181,4511
4917,5568
4656,6617
111,1222
4726,5920
4051,5008
4719,5856
4131,5578
3079,3382
2854,4411
3853,5168
3606,6420
2973,4291
3181,6174
2347,3129
1457,4876
6168,6789
429,1569
1806,4554
3530,5935
559,2011
1147,1665
6672,7416
7187,7237
3766,4931
1312,2376
3650,4298
5431,6912
4994,7383
7224,7339
1876,2976
29,2838
2938,4374
3240,6789
2390,2798
502,2349
3016,6367
739,3392
374,833
4007,5028
452,3321
47,6458
998,6201
694,3636
3075,6004
2746,7246
2540,5531
1150,6101
2347,5847
1005,2164
4257,4864
5450,5516
3105,6621
976,4085
1187,6350
380,3264
5949,6562
4029,4718
6630,7225
1005,7131
5167,6572
6645,6687
1293,7187
212,228
6202,7489
618,6523
1474,5359
3966,7412
663,5751
2083,5548
5128,7573
3862,6306
43,2893
149,2300
1488,4172
2751,6446
4735,6843
1118,4929
160,4880
1271,4337
4452,5948
2272,6166
1685,6672
1633,2730
209,6639
3919,5817
852,2798
3123,6368
5455,6446
1275,2854
110,2615
1905,5578
1312,4788
1680,2854
2278,3845
6054,7595
2300,6200
3181,6441
1474,6129
2725,5402
1650,4211
3430,7350
2848,5536
27,3565
5981,6564
54,2420
3470,5163
1875,7612
418,1937
4452,5883
1348,7075
982,3450
4701,6207
3967,7331
3705,5454
1312,5507
1725,2204
1004,3544
4981,6544
1587,3526
484,3530
4916,7488
3120,5765
3107,3942
4221,4868
1613,6857
2711,7475
1887,3317
4359,5676
1626,3829
6219,6633
185,3732
1427,5106
2060,4607
2129,3840
1665,2591
1102,7584
4187,5662
315,4524
1968,3156
311,799
894,4350
2876,7237
1025,2158
3397,4908
1271,3853
1792,3181
1606,3612
3108,4754
5111,6689
3082,4384
2481,3308
1633,3897
3687,5278
710,3935
654,5314
406,1555
6818,7141
5598,5823
6190,6836
3798,6802
2159,3502
2217,3446
1074,3397
4881,5454
5106,6416
5058,6508
3599,6155
113,290
6241,6481
4378,5334
1351,5687
1850,3213
630,5707
550,6479
5815,6575
5132,6167
5095,5848
809,7409
1958,2308
41,6287
916,1057
5740,6676
2385,3632
3373,6564
496,4817
6141,7237
3403,6660
167,5968
4785,7535
2107,2641
112,982
2725,4809
3593,7502
361,3350
2995,3216
2840,4125
1849,5274
5200,7517
2747,6362
550,5455
2982,7001
1225,4929
5048,7209
1337,6105
212,5293
5857,6217
2056,3845
2648,7237
406,3544
290,7517
277,660
4348,6937
801,1555
368,3080
3585,6269
2305,6597
3636,6604
4036,4101
1312,2578
349,2676
5231,5951
3098,5037
1057,5580
4678,6938
1216,2707
3214,3798
976,6530
3499,4843
2289,6592
3182,3325
1744,4836
1831,3644
2615,2709
708,6914
5109,7233
3533,4782
1132,2108
4356,6264
2322,5526
1989,3048
5676,7374
20,2689
3755,4095
2515,3184
3315,7274
1300,5344
4979,5479
2614,6152
1855,2021
1293,2452
3544,7566
3400,7224
5534,6315
645,3410
5933,7172
763,4086
2391,3698
711,5611
2229,2420
900,3921
275,6160
3754,7527
611,6899
2863,7159
504,6648
2609,5454
964,3873
6134,6419
213,5725
2189,3346
5245,5964
1796,6359
2234,7333
5127,6987
2236,4880
469,4064
1439,4591
640,6047
2171,4811
3530,3589
379,3530
3410,4162
3512,6476
3020,6436
1665,4350
3108,3644
2892,3747
1262,6427
3282,7405
4947,7001
1817,6616
2899,5463
484,2155
2015,2615
2083,6891
2328,3127
729,5463
6229,6441
1695,2844
1850,4125
4248,4654
1472,3462
6872,6954
4086,4377
2951,7110
1206,4204
2124,2205
1856,5949
54,5578
5610,6172
1531,2887
3960,7110
891,5962
1789,3809
2835,4893
2051,3810
1005,5485
1011,1462
2385,4657
2734,6391
1613,4900
1506,5396
1868,4452
4779,6520
2366,4593
1799,5908
4786,7485
2628,3399
2864,4985
1441,3711
4092,6234
4625,6817
3381,5663
3530,4452
3986,4532
2854,7305
1193,3284
1107,4189
1297,6528
4251,7243
93,662
2584,2757
4882,5725
429,6964
5793,7007
2819,7032
2107,5823
3039,5701
798,6925
1222,2475
212,6696
3483,7464
2734,3397
5463,6273
2707,7246
226,5203
844,7363
1346,6973
3088,4432
5963,6519
4809,7226
6094,7525
705,6298
4775,5665
1945,4296
3294,6552
2510,4000
2878,5944
1973,2420
3165,4754
106,4338
3402,6912
6147,6398
3450,4685
3400,4034
618,1946
1948,6859
4338,6887
980,3998
1626,2744
4147,7225
6519,6656
5431,6697
2050,5264
3453,3859
763,4843
4931,6073
2357,6813
4316,6415
5111,6639
3715,4607
1280,1947
4864,5595
110,5242
6176,7327
6710,6859
2571,5090
3544,3611
1799,1905
2658,7597
53,6572
4129,7339
6054,7526
54,4147
2805,2995
2738,6964
6652,7468
3504,4908
3213,5575
933,1538
1932,6459
104,4236
1878,4162
471,1792
3530,6935
1068,1671
4374,5927
3803,7030
131,6323
187,6047
1560,5988
4851,7517
1265,1715
2128,7314
945,1133
4053,5842
2152,2391
1349,5466
2998,4544
3197,7032
1721,5520
3756,7237
4701,4842
5178,6510
1334,2571
2571,5944
671,5754
333,1784
1495,7527
380,4900
1354,3986
2186,2403
3080,6016
1105,5364
1796,5946
3737,4047
3165,6792
226,5285
454,6259
1348,7284
2196,3618
5815,5876
3948,4945
14,3086
896,1849
4206,4673
2015,7141
3681,7237
2276,3086
1000,4257
4676,5314
6108,7237
5134,7086
1610,7046
3213,5988
1804,4969
4579,6765
1879,2552
1642,3495
1232,6458
4960,6267
2713,4125
2381,7595
5290,6045
1381,6931
1756,6022
469,4335
3580,5222
6046,6503
360,2083
71,1611
2002,6310
1150,6859
6617,7600
2045,3096
2476,5556
2334,4078
1306,3130
3920,7334
3338,3597
2037,2835
2798,2949
898,1213
1871,5753
4146,5682
78,1642
951,3537
4946,6010
5065,7607
290,4900
3020,3820
1981,4893
4883,5556
1651,4785
3108,7398
3661,4006
1632,2685
3561,6115
2510,5212
1648,3277
5382,6176
139,6664
5043,6855
5116,5117
3305,6927
2037,4860
17,3165
894,4309
599,6101
1915,3881
4986,5966
1958,2266
45,3527
704,4900
3600,3829
1274,3405
2836,6207
82,3745
3341,4034
290,6857
2423,6506
2668,3766
1280,2685
634,958
1793,2955
1156,3950
582,5921
4243,6222
54,1469
5206,5610
4672,7316
7289,7339
4245,4469
1186,5988
1937,6752
1642,7492
4373,6318
290,1524
3738,7230
1202,4406
3437,3440
1933,2835
1388,6527
3946,4990
1792,3847
5369,5370
2347,3809
2391,5687
2944,3005
5851,6416
266,1011
2858,3264
5278,6547
6562,6919
757,4978
1618,4321
5706,6683
5369,7541
2639,6617
31,1457
2889,3103
2386,5727
799,5582
1384,2705
524,2015
2,1492
6391,7414
4785,6621
5479,6236
1271,5200
74,3035
2251,4719
835,3550
3411,4880
958,4753
2742,4682
1376,4811
2571,6644
3659,3961
3454,5783
2044,6891
1613,2186
2775,5862
3073,5065
798,4549
563,1658
1622,5343
6458,7256
1102,7080
7087,7526
1051,2337
1140,2892
4720,6427
4900,4901
956,1107
3103,5578
1933,7406
169,4305
600,7227
2844,7028
4338,4621
3339,6984
763,4979
3399,6175
2676,3410
2480,3198
3597,7284
4364,5198
4228,4472
5598,7228
908,1862
97,4657
1297,6538
4254,6919
3891,4705
1793,6693
3510,5564
4759,7621
585,4505
3852,6544
2201,4312
4330,5500
524,3694
1873,5203
2802,6769
3584,7299
278,4275
3852,5485
2858,6193
2096,4329
1445,7199
1875,5095
883,2916
1985,2983
3166,5561
3498,4809
2956,7498
1012,1074
1980,5335
3352,7123
4809,5090
2427,2707
1658,2510
142,2541
1391,5878
708,1253
3678,6249
2996,6175
4335,4351
655,933
2530,6101
290,3333
827,3530
1645,1920
1074,3334
5454,6359
4152,4221
2614,6958
3502,5731
3461,3544
212,7417
1940,2813
524,4893
1161,1627
498,2798
2075,5044
2155,5555
130,7199
2586,7334
2037,2492
7505,7579
2750,4039
1849,2799
1384,5751
1665,3826
679,4153
504,5127
369,6362
728,2995
758,1701
2835,7533
2791,6326
364,5062
2985,4676
685,1127
3331,5410
3845,5378
1677,6002
2448,5369
1875,6110
1850,6959
1113,7080
56,1457
4754,4919
633,1945
1107,7054
1137,2217
2959,6979
666,4650
4453,5966
763,1555
3774,5346
415,2854
2955,6597
3410,4710
1645,1678
1945,2256
2921,5068
438,2711
2255,2757
451,6354
641,5089
1630,1830
6907,7199
223,5534
4181,7573
5168,5526
3360,5606
1848,4460
360,3240
979,2983
1036,6977
5540,6339
2892,4554
1624,4438
101,4211
6219,6695
1804,4110
519,4098
1699,1902
380,1831
2259,6219
2504,6933
998,3564
1409,5454
4160,5910
1875,4700
1134,6416
3694,5988
4414,5667
763,3165
117,3800
1253,6675
1274,2452
260,6112
918,2039
3381,6673
607,3136
4707,6572
4184,7355
4430,7450
378,3165
3096,5285
1005,5867
3905,4465
4491,6016
4657,5029
1068,2707
222,4387
6899,7580
3119,6874
5376,5578
1956,2295
1678,5063
3510,3597
1509,1937
1536,3006
2150,3584
2791,5582
3555,5052
1509,1627
830,1937
4720,5993
85,5643
3039,4811
3400,4961
1381,1998
3961,6789
2730,6640
2305,5343
1039,5079
2832,6566
1795,5304
222,3039
3670,4775
471,6207
1092,7024
602,3844
3216,4163
2707,4238
5993,6427
16,1905
4141,6323
645,3858
159,6200
813,5355
2099,6330
151,1850
6567,7612
1056,5872
380,3251
1831,2734
2099,4785
360,3544
346,4397
4053,7459
1180,7534
524,7560
1005,5783
742,2201
2576,6687
1941,2507
78,3520
2197,5985
1327,2947
2924,5540
960,4506
3953,4806
329,4880
1920,6036
2798,6234
443,3642
3545,6754
1792,3845
3599,3926
1164,3321
2617,3349
5479,6146
1519,5099
3422,4308
4671,5075
6493,7597
290,1393
894,7224
232,3342
6439,7598
3582,6180
380,5454
1334,4754
5857,6546
4126,7015
3358,5851
6564,7561
3804,6446
3224,6762
1677,4931
7,177
3853,7498
2482,5543
178,6096
567,1565
7277,7398
290,5822
711,3450
3450,5625
4880,5404
2931,5899
828,1792
3014,7226
2470,4992
2787,6003
2119,7079
1126,6991
715,3961
1615,7094
2615,4931
1025,2191
3855,5790
1381,2878
286,2980
611,1783
2452,3597
1849,4216
1792,6876
1464,4691
314,1799
4553,6310
911,6163
1919,3460
1647,3330
524,7141
1608,3807
2020,4146
1538,1898
3375,4279
758,7090
645,6622
1107,2217
2787,3121
881,4635
122,6486
2014,3597
1991,4032
1562,7237
3786,3833
2259,5979
4255,6864
3701,4813
3240,4086
5423,7483
290,2083
1939,6775
4981,6126
500,2798
1488,7260
2178,4039
1849,3630
1917,5960
866,7001
4126,7162
1688,6160
4968,6175
3158,5065
1300,5448
3555,7339
1705,6101
2591,3130
1625,1741
866,1933
3811,4356
440,5384
1271,5168
3341,4915
1162,3450
793,3042
3342,3505
3056,5988
3530,3991
543,846
7226,7606
1933,2492
2725,5530
3833,6408
645,5640
1310,4452
1065,3854
58,7411
2886,5836
3565,5600
3118,6712
498,2225
2036,7015
3240,4843
1546,6673
1497,3895
2143,2618
4280,7416
1915,3907
5857,6455
1280,1293
1698,5591
2879,7094
4075,4515
1349,1506
5414,6958
3504,4754
4916,5391
4785,6837
2711,6640
429,3594
1699,1958
112,5216
1290,6734
2652,6916
1555,5769
982,1571
1725,3042
488,3264
4033,6235
480,6822
212,6022
3701,5564
3653,7083
4335,5703
3624,7063
3554,3595
4183,4284
193,2475
3653,4900
3080,3726
209,410
3819,7387
5578,6016
980,7031
645,2524
67,4777
2846,5944
1956,7491
2663,7215
1761,5203
4019,6768
3418,5914
349,1005
469,2186
2361,2846
1001,5769
989,7482
2149,5229
1334,5124
4785,5343
3151,5335
2180,6276
2145,3096
2451,7416
3282,6379
285,601
3108,3597
5124,6870
280,6027
1381,6870
16,6126
4287,4338
743,1555
2207,3961
4908,5114
2317,3725
2566,4786
2982,6958
2614,4931
5623,6360
5274,7610
1035,4399
1674,4843
3064,6121
1005,3699
3672,4124
5725,6446
989,5592
584,3374
2586,6379
123,7580
4783,5493
4125,5678
3530,5410
54,4572
1707,5117
3518,6654
645,5308
1850,3377
504,3530
3391,3853
2522,6467
3182,7153
3620,5396
2637,5783
858,2694
2832,2972
1954,7374
1685,5658
335,2456
1031,5370
951,5556
3708,4321
3103,7001
1281,7498
1293,7237
427,2724
3597,7075
3360,5670
418,5857
2543,4045
5124,5402
2091,2930
4212,7057
269,438
733,2854
872,4811
2921,4756
1785,4112
3240,4681
2510,4112
1465,2398
4042,4762
4994,6968
6062,6126
3081,3594
3932,4376
1384,3530
2020,4024
4936,5578
2122,3680
1806,4955
2238,2316
3418,7228
1509,7141
2583,5557
1384,6547
524,3448
3876,4270
2707,3130
6120,7132
1610,5215
794,1791
1032,1193
951,2876
3530,6118
1747,1848
2972,6593
2177,2315
3450,6334
2229,2961
3571,7001
3150,5006
2216,3321
306,5277
1280,2791
3833,7489
667,6636
4802,5207
6643,6853
5680,6856
972,2729
5072,5514
4979,6146
2571,3397
3469,6476
110,4931
2081,4710
307,4146
212,6538
244,1017
11,4919
2217,2289
4368,5981
435,5543
6613,7284
1271,7563
1043,1902
1193,2514
2814,6168
2906,5832
1522,4444
3813,7235
1486,7015
3948,4118
1991,7038
1150,2281
1317,3956
6152,7043
6163,6816
4649,6179
113,5644
4365,4575
212,2605
2834,3553
1373,3614
1216,4587
2727,4329
4941,5933
6642,6912
958,6724
659,6398
2050,7170
1718,2177
938,6263
2560,5127
221,5110
1808,6759
1118,5371
3338,6789
3563,4811
524,4931
4979,6234
4507,7237
550,6446
4375,7336
1806,3038
4418,7141
2855,6903
1544,6748
600,2160
7475,7579
5402,5759
1821,5596
410,743
881,6796
2083,5769
3738,4065
3921,7545
2120,4243
619,2897
840,1963
2261,3530
798,1340
396,2066
3820,5744
5369,6142
1833,6544
3651,6740
2476,2878
5674,5822
144,6511
2994,5464
1902,2370
246,6441
706,7089
114,3251
2229,4147
378,2014
1862,2798
2061,4676
3612,7352
4818,6181
2132,6359
3614,4267
1153,4868
1293,4563
2798,5934
1875,2626
4208,4243
1164,2216
1879,5658
441,7238
1784,2719
2422,3722
1189,6734
2707,5200
710,7295
1410,6745
5514,6101
3103,3722
1348,2854
2630,2669
7100,7427
1057,5287
1555,6343
3920,6814
5095,5396
1657,4019
310,1529
5053,7162
3450,4874
2196,4257
3335,3511
5207,6129
1447,3056
1397,2239
102,3544
2899,5455
5043,6985
290,3218
2299,4146
17,6105
6419,6967
471,6202
3853,7224
5968,6941
1005,4091
187,2996
6635,6888
3751,5847
904,6515
2711,7287
1937,1958
805,5674
2356,7122
436,1993
4811,6526
838,6168
131,1005
226,6729
212,7054
4951,7100
8,1686
5060,5715
1223,2790
3995,7383
1956,5908
2299,7002
4126,4330
2470,4356
3316,5857
1413,5468
47,3845
1108,2798
2132,5890
7403,7522
400,4198
1887,4466
5773,6241
38,3794
2826,4931
5308,6544
2902,5855
2271,2532
1975,3130
4647,6600
1968,6950
2740,4164
1692,6591
1611,4737
6071,6690
2015,3591
4387,7487
358,5416
18,4085
5988,7064
6105,7237
2725,5146
622,3703
5155,5197
763,3613
3873,4206
2615,5575
1721,4330
1642,4632
5308,5485
30,2644
524,2267
4583,4842
781,2599
3282,5188
2289,5791
1394,6886
485,3766
2521,4957
5683,6810
234,4335
4212,5190
1960,3136
538,6991
1103,2750
4575,6683
1114,1999
4013,6142
290,7349
5449,5463
5680,5863
4662,7233
522,4338
1353,5746
110,2976
3345,5764
3471,4754
3334,5854
4260,5131
1061,6704
212,904
5380,6860
3757,6378
686,3339
6457,6521
5127,5274
5892,6770
537,1282
1340,2008
2162,5346
487,2298
2755,6648
3653,7266
1168,4051
1548,1899
3971,7406
6214,7178
184,6586
289,3755
504,4163
1694,4872
110,5612
1794,3336
3910,5543
2289,6022
3571,6783
2160,6757
524,2266
4790,5299
1007,7460
3047,6552
3056,5893
7123,7563
5394,6530
177,436
2897,5636
1725,2250
343,846
1230,7573
418,4931
667,6180
6888,6987
3322,7237
426,3807
4085,5167
3380,7053
2424,5577
1728,5734
2552,5242
2246,3620
3361,5526
5251,5623
222,958
3240,7075
1132,2391
2817,7327
4393,7544
1937,3864
3597,6108
4941,4956
3672,6842
3571,6016
4317,5503
4303,7409
3678,6074
2451,3223
3650,6888
1982,3747
6393,7180
540,5700
3397,5090
1338,1521
842,7273
705,3399
2386,6668
3056,4931
266,1292
290,3592
252,5857
505,3103
2511,5933
290,2326
2207,5082
5091,6803
2299,3855
3486,4338
1137,3781
1285,6112
4707,6562
1096,6741
2266,6217
3932,7553
2892,4309
3225,7528
2381,3453
5065,6346
1546,3381
7080,7584
1674,5427
1328,4702
301,1226
4748,7270
1710,2599
2637,4503
2427,3949
1938,4368
519,6477
4809,7072
3697,7162
1058,2562
2321,7478
716,3993
2591,5905
6190,7009
135,5526
1281,7608
2290,5944
3584,7060
1525,4692
543,7468
296,448
691,3959
1509,7536
6845,7352
2961,7084
1243,2291
2455,5373
2744,7254
1168,4811
433,6149
4359,5736
598,667
5110,7504
641,2182
6126,6424
3,4433
3169,4929
4773,5845
3382,4558
667,6941
3450,6540
45,3912
1626,3285
5370,6808
1137,7338
3381,7366
2972,6134
3055,6478
65,2916
794,3181
1849,4007
4758,6490
413,5909
1921,5091
471,5378
187,2519
3430,6312
1349,3842
3835,4994
1887,5707
757,3798
747,4704
1734,7008
1095,3173
2494,4030
5103,6970
3599,6476
2093,4502
5534,6505
95,3757
381,6587
3571,7080
1349,5578
582,1792
6421,6920
1838,3047
3530,4504
2734,3869
2095,4095
3103,4280
5282,6361
4709,7569
1642,4925
5236,6642
2473,4316
378,5090
805,3338
3530,6955
517,1372
104,1296
3381,6638
2160,3045
2415,4476
1260,4843
2626,6317
4908,5568
3377,3557
1376,3652
5102,5909
594,6575
105,6022
1402,7569
63,4166
1538,3854
2160,3599
2127,3470
2880,6246
2056,5728
1164,4929
2620,2710
5549,6267
1015,2670
1372,3387
417,6105
4934,6411
1559,1606
2191,2906
1554,2422
4175,4381
1875,4624
2306,3975
1798,4432
100,5361
3017,7322
4876,4880
4986,5335
2280,7409
2492,6818
1405,2854
645,4141
6108,7425
1334,7398
2275,4839
4555,6190
184,3080
1137,2947
1786,4906
5694,7460
3766,6812
2676,6424
4600,5671
2854,4392
3239,3862
2798,7547
953,7463
1081,1794
5582,5769
1927,6186
13,1509
3722,5578
6827,7080
3342,3873
3039,3450
4734,6878
5127,5919
524,3056
3,2013
2191,7581
3139,3710
3666,7205
2980,6891
1677,6110
2600,4337
5381,6501
5144,5663
2175,6040
3210,4657
5856,6691
1639,6716
1274,6618
3584,4691
1849,2773
1938,6564
5790,7162
2626,5308
360,4919
1381,3701
2615,7141
842,2510
167,6256
139,2675
4137,6738
1521,5516
374,1778
4876,6125
1687,2900
1180,2660
169,2735
1320,4904
6398,7284
213,550
985,5335
2096,2183
1508,2122
2035,2504
1554,6015
1009,1250
4788,5274
1057,3574
3614,6851
4392,6022
5612,6875
381,7405
3231,5224
793,4000
1665,2507
1285,2108
427,6140
2347,5420
508,2897
13,110
3450,3910
4381,5875
3070,4760
226,3446
1043,2401
5301,5595
16,5578
1495,5319
2156,4671
2337,2966
4356,7237
3189,4726
1150,7235
2216,5305
4996,6451
694,3823
965,6325
4128,5226
1570,7595
6327,6432
2093,2744
1536,3632
2745,2961
2391,4319
2216,2654
1334,5388
969,5643
4212,5935
3379,5476
1385,4063
253,550
4330,5610
3286,5151
4337,5579
1689,2608
3038,5326
2814,3097
2195,7352
832,2840
1689,4561
1264,4353
4036,5454
4967,6633
5370,7380
5390,5456
110,7536
1041,2854
2031,7226
849,4078
516,4593
3595,6323
550,5640
3081,4891
607,2896
3557,4931
2510,7273
3670,5158
2020,2659
983,4900
7162,7581
1207,5218
3162,4000
1737,6269
3695,4632
2265,2835
1017,1348
6140,6891
3300,6672
4248,6763
1312,1818
4612,7334
4469,5817
3663,3907
1999,2517
2745,3080
3863,3907
2289,7255
2329,5960
3610,3700
3103,4248
738,6342
204,5078
4240,5111
1037,4555
3469,5491
241,3344
427,851
3331,6809
6023,6182
1596,6197
1207,6519
3766,5612
1265,4348
2695,4028
1896,2960
149,1043
998,2998
1593,7540
5353,6935
3832,5557
4033,7163
4166,6221
630,3418
1837,6241
4375,5919
609,7500
4248,4968
3368,3440
731,6547
1488,4196
821,4033
4880,6847
6712,7001
1954,5065
600,3584
1812,5162
2224,3667
920,1005
1347,2864
1752,6094
705,1937
398,1861
999,5095
1546,7569
4021,5703
1799,5351
1065,6973
1506,2368
1147,4561
2474,5650
151,1934
82,2086
3370,4490
3399,3678
503,5688
4079,4620
341,3530
3200,3670
290,2734
810,7579
5065,6964
3361,5597
5127,5734
6101,7235
346,2232
5764,6911
802,7032
1724,5623
1312,1329
4759,4967
2892,3990
6001,6712
4730,6481
5713,7379
645,5615
683,800
1891,3145
743,2326
2980,7507
5463,7029
4887,6637
1721,5676
1386,5414
6126,6446
2265,3056
2196,5595
3686,4735
4119,4614
4908,6403
3544,4240
1665,2509
4860,5756
5872,6476
4383,4696
2259,6621
2141,6096
2083,6695
1803,6194
4993,5068
288,1875
1496,1622
524,830
3423,5253
3016,5233
907,3598
3093,4563
5047,7406
1887,3987
930,5360
110,1560
1673,7516
3086,6438
3242,5842
936,1107
683,1846
1359,3327
1689,3341
4327,6078
2864,7225
907,6662
6150,7335
2707,4925
1304,2197
6125,6724
1115,2474
524,6862
3581,3755
1019,6387
3330,4341
5324,7162
5529,7128
326,3928
2614,4728
5386,7004
661,3833
3597,6391
885,3399
2347,3093
3737,3807
367,4900
2884,2933
936,1859
4042,5682
2734,7226
2376,3751
1567,7404
3103,4162
1316,2892
2637,6567
1150,2451
974,1328
5578,5906
2385,3809
1146,3419
469,2361
5443,6074
3751,5127
3805,5036
3845,6876
3807,4298
6101,6812
2798,6797
2481,6712
474,3564
3932,6179
718,6317
3360,4763
5569,7488
228,879
4490,5274
1001,7237
1168,3225
4884,5461
2092,4811
5378,6419
3994,4916
901,3538
98,4106
5433,5978
3359,7331
4943,5877
2385,4451
6724,7308
49,3361
4899,6092
1852,1875
2832,4146
7143,7568
4941,6868
2939,3969
4453,5044
1329,3686
1861,6430
903,933
1699,4931
2543,3240
3734,6716
3318,3663
850,7482
6347,7565
667,3582
758,3360
1130,3594
1806,3042
3822,4934
1555,3896
2304,4042
783,4693
4033,7009
3391,7437
2024,6891
1812,5646
1173,2998
2781,6323
191,6891
2142,4005
4412,7414
645,1542
1396,4600
1304,3503
1116,6969
342,667
616,3888
1439,1882
484,574
6073,6959
56,4128
397,5956
1384,4514
68,6718
2045,5781
2401,6047
1165,1230
2265,5355
5664,7472
213,1005
1937,5857
2897,5098
3968,6870
6214,6293
5482,7346
3084,3496
2151,6048
6352,7162
3269,7498
2826,4728
2794,7232
6445,6883
4256,6890
2939,5265
378,6146
2021,2617
566,3542
3894,7381
3038,4393
1816,1897
4580,7555
925,7256
5402,5530
2387,6289
2054,4356
521,7162
4165,5316
2614,2789
5132,5178
3502,7565
2495,6145
254,1439
793,2063
5688,6142
1005,6111
4549,5526
2458,6887
1179,1275
2907,5642
530,4595
2199,6092
440,3977
1848,3678
1779,6142
5430,6566
3642,3670
6891,7548
3035,3966
3999,6278
1267,3933
3428,5270
3632,4478
2160,3857
2582,3833
4433,6046
958,3060
1792,7482
184,6446
5866,7237
3028,3900
3701,5822
1645,7237
3086,7602
1851,1959
228,2217
2083,5530
4765,7618
4042,6431
13,3557
44,7226
5460,7565
2705,3873
1652,3853
2316,4135
1838,6552
907,7468
347,980
2438,6200
936,1872
4595,7416
1622,2366
793,6094
4895,5139
6259,6836
3355,6208
376,634
1524,1846
619,5127
538,2193
1891,2666
5720,7395
1647,2337
980,6709
6805,7011
830,6712
3038,4961
296,7551
2586,3599
244,5556
101,7010
2232,4368
5564,6553
1853,2358
216,2328
